SB-431542	NC(=O)c1ccc(cc1)-c1nc(c([nH]1)-c1ccccn1)-c1ccc2OCOc2c1	
A-939572	CNC(=O)c1cccc(NC(=O)N2CCC(CC2)Oc2ccccc2Cl)c1	
cilostamide	CN(C1CCCCC1)C(=O)CCCOc1ccc2[nH]c(=O)ccc2c1	
SCH-28080	Cc1nc2c(OCc3ccccc3)cccn2c1CC#N	
bucladesine	CCCC(=O)Nc1ncnc2n(cnc12)C1O[C@@H]2COP(O)(=O)O[C@H]2[C@H]1OC(=O)CCC	
atizoram	COc1ccc(cc1O[C@H]1C[C@@H]2CC[C@H]1C2)C1CNC(=O)NC1	
NNC-63-0532	COC(=O)CN1CN(c2ccccc2)C2(CCN(Cc3cccc4ccccc34)CC2)C1=O	
AT7867	Clc1ccc(cc1)C1(CCNCC1)c1ccc(cc1)-c1cn[nH]c1	
C-1	O=S(=O)(N1CCNCC1)c1cccc2cnccc12	
PF-431396	CN(c1ccccc1CNc1nc(Nc2ccc3NC(=O)Cc3c2)ncc1C(F)(F)F)S(C)(=O)=O	
pazopanib	CN(c1ccc2c(C)n(C)nc2c1)c1ccnc(Nc2ccc(C)c(c2)S(N)(=O)=O)n1	
amprenavir	CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1	
I-BZA2	CCN(CC)CCNC(=O)c1ccccc1I	
atiprimod	CCCC1(CCC)CCC2(CCN(CCCN(CC)CC)C2)CC1	
frovatriptan	CN[C@@H]1CCc2[nH]c3ccc(cc3c2C1)C(N)=O	
mesoridazine	CN1CCCCC1CCN1c2ccccc2Sc2ccc(cc12)S(C)=O	
carbetapentane	CCN(CC)CCOCCOC(=O)C1(CCCC1)c1ccccc1	
ICI-185,282	OC(=O)CCC\C=C/C[C@@H]1CO[C@@H](O[C@@H]1c1ccccc1O)C(F)(F)F	
PD-156707	COc1ccc(cc1)C(=O)C(\Cc1cc(OC)c(OC)c(OC)c1)=C(/C(O)=O)c1ccc2OCOc2c1	
8-hydroxy-PIPAT	CCCN(C\C=C\I)C1CCc2cccc(O)c2C1	
gabexate	CCOC(=O)c1ccc(OC(=O)CCCCCNC(N)=N)cc1	
beta-CCB	CCCCOC(=O)c1cc2c(cn1)[nH]c1ccccc21	
hordenine	CN(C)CCc1ccc(O)cc1	
cromakalim	CC1(C)Oc2ccc(cc2[C@H]([C@@H]1O)N1CCCC1=O)C#N.CC1(C)Oc2ccc(cc2[C@@H]([C@H]1O)N1CCCC1=O)C#N	
deserpidine	CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c1cc(OC)c(OC)c(OC)c1	
verubulin	COc1ccc(cc1)N(C)c1nc(C)nc2ccccc12	
bonaphthone	Brc1ccc2C(=O)C(=O)C=Cc2c1	
cinaciguat	OC(=O)CCCCN(CCc1ccccc1OCc1ccc(CCc2ccccc2)cc1)Cc1ccc(cc1)C(O)=O	
ospemifene	OCCOc1ccc(cc1)C(\c1ccccc1)=C(\CCCl)c1ccccc1	
xibenolol	Cc1cccc(OCC(O)CNC(C)(C)C)c1C	
etoxybamide	OCCCC(=O)NCCO	
mifobate	COP(=O)(OC)OC(c1ccc(Cl)cc1)P(=O)(OC)OC	
IMREG-1	N[C@@H](Cc1ccc(O)cc1)C(=O)NCC(=O)NCC(O)=O	
oleandrin	CO[C@H]1C[C@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@@H]4[C@@H]3CC[C@]3(C)[C@H]([C@H](C[C@]43O)OC(C)=O)C3=CC(=O)OC3)C2)O[C@@H](C)[C@@H]1O	
3-carboxy-4-hydroxyphenylglycine-(S)	N[C@H](C(O)=O)c1ccc(O)c(c1)C(O)=O	
oxelaidin	CCN(CC)CCOCCOC(=O)C(CC)(CC)c1ccccc1	
TMPH	CCCCCCC(=O)OC1CC(C)(C)NC(C)(C)C1	
IPAG	Ic1ccc(NC(=N)NC2C3CC4CC(C3)CC2C4)cc1	
LUF-5834	Nc1nc(SCc2ncc[nH]2)c(C#N)c(-c2ccc(O)cc2)c1C#N	
3-carboxy-4-hydroxyphenylglycine-(R)	N[C@@H](C(O)=O)c1ccc(O)c(c1)C(O)=O	
teriflunomide	CC(=O)C(C#N)C(=O)Nc1ccc(cc1)C(F)(F)F	
VLX-600	Cc1cccc2c1[nH]c1nc(NNC(=C)c3ccccn3)nnc21	
3-methyladenine	Cn1cnc(=N)c2nc[nH]c12	
asymmetrical-dimethylarginine	CN(C)C(=N)NCCC[C@H](N)C(O)=O	
GR-144053	NC(=N)c1ccc(cc1)N1CCN(CC1)C1CCN(CC(O)=O)CC1	
calcifediol	C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]2[C@]1(C)CCC\C2=C/C=C1/C[C@@H](O)CCC1=C	
ecabapide	CNC(=O)c1cccc(NCC(=O)NCCc2ccc(OC)c(OC)c2)c1	
AR-42	CC(C)[C@H](C(=O)Nc1ccc(cc1)C(=O)NO)c1ccccc1	
dimaprit	CN(C)CCCSC(N)=N	
TC-E-5002	ON(CCC(O)=O)C(=O)CCCCCCCCC1CC1	
plinabulin	CC(C)(C)c1[nH]cnc1\C=c1/[nH]c(=O)\c(=C\c2ccccc2)[nH]c1=O	
indoximod	Cn1cc(C[C@@H](N)C(O)=O)c2ccccc12	
exisulind	CC1=C(CC(O)=O)c2cc(F)ccc2C\1=C/c1ccc(cc1)S(C)(=O)=O	
hydroxyfasudil	Oc1nccc2c(cccc12)S(=O)(=O)N1CCCNCC1	
estropipate	C[C@]12CCC3C(CCc4cc(OS(O)(=O)=O)ccc34)C1CCC2=O	
levobetaxolol	CC(C)NC[C@H](O)COc1ccc(CCOCC2CC2)cc1	
nalmefene	Oc1ccc2CC3N(CC4CC4)CCC45C(Oc1c24)C(=C)CCC35O	
caroverine	CCN(CC)CCN1C(=O)C(Nc2ccccc12)=Cc1ccc(OC)cc1	
ibuprofen-lysine	NCCCC[C@H](N)C(O)=O.CC(C)Cc1ccc(cc1)C(C)C(O)=O	
metoxibutropate	COc1ccccc1OC(=O)C(C)c1ccc(CC(C)C)cc1	
EIT-hydrobromide	CCSC(N)=N	
IT1t	CC1(C)CN2C(CS\C(NC3CCCCC3)=N\C3CCCCC3)=CSC2=N1	
BCX-1470	NC(=N)c1cc2ccc(OC(=O)c3cccs3)cc2s1	
mavoglurant	COC(=O)N1CC[C@@H]2[C@H]1CCC[C@@]2(O)C#Cc1cccc(C)c1	
danegaptide	NCC(=O)N1C[C@@H](C[C@H]1C(O)=O)NC(=O)c1ccccc1	
perindopril	CCC[C@H](N[C@@H](C)C(=O)N1[C@H]2CCCC[C@H]2C[C@H]1C(O)=O)C(=O)OCC	
olesoxime	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=C\C(CC[C@]4(C)[C@H]3CC[C@]12C)=N\O	
paricalcitol	C[C@H](\C=C\[C@H](C)C(C)(C)O)[C@H]1CC[C@@H]2[C@]1(C)CCC\C2=C/C=C1C[C@@H](O)C[C@H](O)C1	
XL019	O=C(Nc1ccc(cc1)-c1ccnc(Nc2ccc(cc2)N2CCOCC2)n1)[C@@H]1CCCN1	
astemizole	COc1ccc(CCN2CCC(CC2)Nc2nc3ccccc3n2Cc2ccc(F)cc2)cc1	
N-methylformamide	CNC=O	
betaxolol	CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1	
sufentanil	CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1	
terguride	CCN(CC)C(=O)N[C@H]1CC2C(Cc3c[nH]c4cccc2c34)N(C)C1	
tyloxapol	C=O.C1CO1.CC(C)(C)CC(C)(C)c1ccc(O)cc1	
acetyl-farnesyl-cysteine	CC(=O)N[C@@H](CSC\C=C(/C)CC\C=C(/C)CCC=C(C)C)C(O)=O	
targinine	CNC(=N)NCCC[C@H](N)C(O)=O	
SF-11	CCOc1ccc(cc1)NC(=S)N1CCC(CC1)C(O)(c1ccccc1)c1ccccc1	
iobenguane	NC(=N)NCc1cccc(I)c1	
dihydrexidine	Oc1cc2CC[C@H]3NCc4ccccc4[C@@H]3c2cc1O	
N6022	Cc1cc(ccc1-n1c(CCC(O)=O)ccc1-c1ccc(cc1)-n1ccnc1)C(N)=O	
RS-102895	FC(F)(F)c1ccc(CCN2CCC3(CC2)OC(=O)Nc2ccccc32)cc1	
sodium-orthovanadate	O[V](O)(O)=O	
indobufen	CCC(C(O)=O)c1ccc(cc1)N1Cc2ccccc2C1=O	
CGP-71683	Nc1nc(NC[C@H]2CC[C@H](CNS(=O)(=O)c3cccc4ccccc34)CC2)nc2ccccc12	
S4	Cc1cc(C)cc(NC(=O)Nc2ccc(OS(N)(=O)=O)cc2)c1	
alfadolone-acetate	CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C	
anisotropine	CCCC(CCC)C(=O)OC1C[C@@H]2CC[C@H](C1)[N+]2(C)C	
SNAP	CC(=O)NC(C(O)=O)C(C)(C)S[N+][O-]	
NMDA	CN[C@H](CC(O)=O)C(O)=O	
KW-2478	CCc1c(O)cc(O)c(C(=O)c2ccc(OCCN3CCOCC3)c(OC)c2)c1CC(=O)N(CCOC)CCOC	
chromanol-(+/-)	CCS(=O)(=O)N(C)[C@@H]1[C@@H](O)C(C)(C)Oc2ccc(cc12)C#N.CCS(=O)(=O)N(C)[C@H]1[C@H](O)C(C)(C)Oc2ccc(cc12)C#N	
moracizine	CCOC(=O)Nc1ccc2Sc3ccccc3N(C(=O)CCN3CCOCC3)c2c1	
OSI-027	COc1cccc2cc([nH]c12)-c1nc([C@H]2CC[C@@H](CC2)C(O)=O)n2ncnc(N)c12	
MCOPPB	CC1(CCCCCCC1)N1CCC(CC1)n1c(nc2ccccc12)[C@@H]1CCCNC1	
sulfisoxazole-acetyl	CC(=O)N(c1onc(C)c1C)S(=O)(=O)c1ccc(N)cc1	
zaltidine	Cc1ncc([nH]1)-c1csc(NC(N)=N)n1	
I-BZA	CCN(CC)CCNC(=O)c1ccc(I)cc1	
anecortave-acetate	CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)CC[C@]4(C)C3=CC[C@]12C	
psoralen	O=c1ccc2cc3ccoc3cc2o1	
sulfamoxole	Cc1nc(NS(=O)(=O)c2ccc(N)cc2)oc1C	
PD-168077	Cc1cccc(c1)C(=O)NCN1CCN(CC1)c1ccccc1C#N	
methantheline	CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc12	
rotigotine	CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1	
trepibutone	CCOc1cc(OCC)c(cc1OCC)C(=O)CCC(O)=O	
KW-2449	O=C(N1CCNCC1)c1ccc(cc1)\C=C\c1n[nH]c2ccccc12	
aminohydroxybutyric-acid	NCC(O)CC(O)=O	
riodipine	COC(=O)C1=C(C)NC(C)=C(C1c1ccccc1OC(F)F)C(=O)OC	
delphinidin	Oc1cc(O)c2cc(O)c([o+]c2c1)-c1cc(O)c(O)c(O)c1	
monastrol	CCOC(=O)C1=C(C)NC(=S)NC1c1cccc(O)c1	
UNC-926	Brc1cccc(c1)C(=O)N1CCC(CC1)N1CCCC1	
5-hydroxymethyl-tolterodine	CC(C)N(CC[C@H](c1ccccc1)c1cc(CO)ccc1O)C(C)C	
ZAPA	NC(=N)S\C=C/C(O)=O	
AT13148	NC[C@@](O)(c1ccc(Cl)cc1)c1ccc(cc1)-c1cn[nH]c1	
2-ethyl-1,3-hexanediol	CCCC(O)C(CC)CO	
VGX-1027	OC(=O)CC1CC(=NO1)c1ccccc1	
taprenepag	OC(=O)COc1cccc(CN(Cc2ccc(cc2)-n2cccn2)S(=O)(=O)c2cccnc2)c1	
APC-100	Cc1c(C)c2OC(C)(C)CCc2c(C)c1O	
ML133	COc1ccc(CNCc2cccc3ccccc23)cc1	
CD-437	OC(=O)c1ccc2cc(ccc2c1)-c1ccc(O)c(c1)C12CC3CC(CC(C3)C1)C2	
BRL-37344	C[C@H](Cc1ccc(OCC(O)=O)cc1)NC[C@H](O)c1cccc(Cl)c1	
LE-135	CN1c2cc3c(cc2N=C(c2ccc(cc2)C(O)=O)c2ccccc12)C(C)(C)CCC3(C)C	
ZM-447439	COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1	
OCO-1112	CC(C)c1ccc(cc1)C(=O)NCCOc1ccc(cc1)C(O)=O	
pinaverium	COc1cc(Br)c(C[N+]2(CCOCCC3CC[C@H]4C[C@@H]3C4(C)C)CCOCC2)cc1OC	
3-amino-benzamide	NC(=O)c1cccc(N)c1	
diphemanil	C[N+]1(C)CCC(CC1)=C(c1ccccc1)c1ccccc1	
heclin	CCc1ccc(\C=C\C(=O)Nc2ccc(cc2)C(C)=O)o1	
PF-429242	CCN(CC)Cc1ccc(cc1)C(=O)N(CCc1ccccc1OC)[C@@H]1CCNC1	
etoposide-phosphate	COc1cc(cc(OC)c1OP(O)(O)=O)[C@H]1[C@@H]2[C@H](COC2=O)[C@H](O[C@@H]2O[C@@H]3CO[C@@H](C)O[C@H]3[C@H](O)[C@H]2O)c2cc3OCOc3cc12	
methyldopate	CCOC(=O)[C@@](C)(N)Cc1ccc(O)c(O)c1	
indalpine	C(Cc1c[nH]c2ccccc12)C1CCNCC1	
isoflurane	FC(F)OC(Cl)C(F)(F)F	
atrasentan	CCCCN(CCCC)C(=O)CN1C[C@@H]([C@H]([C@@H]1c1ccc(OC)cc1)C(O)=O)c1ccc2OCOc2c1	
SKF-96365	COc1ccc(CCCOC(Cn2ccnc2)c2ccc(OC)cc2)cc1	
A-804598	C[C@H](\N=C(\NC#N)Nc1cccc2ncccc12)c1ccccc1	
TCS-PIM-1-1	Oc1ccc(Br)cc1-c1cc(-c2ccccc2)c(C#N)c(=O)[nH]1	
ME-0328	C[C@H](NC(=O)CCc1nc2ccccc2c(=O)[nH]1)c1ccccc1	
SEN-1269	CN(C)c1cccc(Oc2cnc(Nc3cccc(O)c3)nc2)c1	
icotinib	C#Cc1cccc(Nc2ncnc3cc4OCCOCCOCCOc4cc23)c1	
fluoxymesterone	C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C	
4-carboxy-3-hydroxyphenylglycine-(RS)	NC(C(O)=O)c1ccc(C(O)=O)c(O)c1	
QX-314	CC[N+](CC)(CC)CC(=O)Nc1c(C)cccc1C	
methylprednisolone-sodium-succinate	C[C@H]1CC2C3CC[C@](O)(C(=O)COC(=O)CCC(O)=O)[C@@]3(C)C[C@H](O)C2[C@@]2(C)C=CC(=O)C=C12	
brivaracetam	CCC[C@H]1CN([C@@H](CC)C(N)=O)C(=O)C1	
quizartinib	CC(C)(C)c1cc(NC(=O)Nc2ccc(cc2)-c2cn3c(n2)sc2cc(OCCN4CCOCC4)ccc32)no1	
4-carboxy-3-hydroxyphenylglycine-(S)	N[C@H](C(O)=O)c1ccc(C(O)=O)c(O)c1	
McN-5652-(+/-)	CSc1ccc(cc1)[C@H]1CN2CCC[C@H]2c2ccccc12	
lupanine	O=C1CCCC2C3CC(CN12)[C@@H]1CCCCN1C3	
ibuproxam	CC(C)Cc1ccc(cc1)C(C)C(=O)NO	
SANT-2	CCOc1cc(cc(OCC)c1OCC)C(=O)Nc1ccc(Cl)c(c1)-c1nc2ccccc2[nH]1	
tolterodine	CC(C)N(CC[C@H](c1ccccc1)c1cc(C)ccc1O)C(C)C	
D-4476	NC(=O)c1ccc(cc1)-c1nc(c([nH]1)-c1ccccn1)-c1ccc2OCCOc2c1	
S-07662	Cc1oc2ccccc2c1CNC(=O)NCc1cccs1	
LY456236	COc1ccc(Nc2ncnc3ccc(OC)cc23)cc1	
bindarit	CC(C)(OCc1nn(Cc2ccccc2)c2ccccc12)C(O)=O	
indium-tri(2-propanolate)	CC(C)O[In](OC(C)C)OC(C)C	
L-Hydroxyproline	OC1CNC(C1)C(O)=O	
propiverine	CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1	
bromfenac	Nc1c(CC(O)=O)cccc1C(=O)c1ccc(Br)cc1	
pyrazolanthrone	O=C1c2ccccc2-c2n[nH]c3cccc1c23	
HA-1004	NC(=N)NCCNS(=O)(=O)c1cccc2cnccc12	
GW-627368	CCOc1c2CN(C(=O)c2c(OCC)c2ccccc12)c1ccc(CC(=O)NS(=O)(=O)c2ccccc2)cc1	
levocabastine	C[C@@H]1CN(CC[C@]1(C(O)=O)c1ccccc1)[C@H]1CC[C@](CC1)(C#N)c1ccc(F)cc1	
N-acetylglycyl-D-glutamic-acid	CC(=O)NCC(=O)N[C@H](CCC(O)=O)C(O)=O	
foscarnet	OC(=O)P(O)(O)=O	
lanoconazole	Clc1ccccc1C1CS\C(S1)=C(\C#N)n1ccnc1	
ZM-226600	CC(O)(C(=O)Nc1ccc(cc1)S(=O)(=O)c1ccccc1)C(F)(F)F	
evatanepag	CC(C)(C)c1ccc(CN(Cc2cccc(OCC(O)=O)c2)S(=O)(=O)c2cccnc2)cc1	
selfotel	OC(=O)[C@H]1C[C@@H](CP(O)(O)=O)CCN1	
OSI-420	COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCO	
4-iodo-6-phenylpyrimidine	Ic1cc(ncn1)-c1ccccc1	
CD-1530	OC(=O)c1ccc(cc1)-c1ccc2cc(O)c(cc2c1)C12CC3CC(CC(C3)C1)C2	
sulmazole	COc1cc(ccc1-c1nc2ncccc2[nH]1)S(C)=O	
GSK2879552	OC(=O)c1ccc(CN2CCC(CN[C@@H]3C[C@H]3c3ccccc3)CC2)cc1	
acrylate	[Na].OC(=O)C=C	
PCA-4248	COC(=O)C1=C(C)NC(C)=C(C1C)C(=O)OCCSc1ccccc1	
levothyroxine	N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(O)=O	
anethole-trithione	COc1ccc(cc1)-c1cc(=S)ss1	
RSV604	Fc1ccccc1NC(=O)N[C@H]1N=C(c2ccccc2)c2ccccc2NC1=O	
monoctanoin	CCCCCCCC(=O)OCC(O)CO	
8-M-PDOT	CCC(=O)NC1CCc2cccc(OC)c2C1	
WAY-600	C(N1CCC(CC1)n1ncc2c(nc(nc12)-c1ccc2[nH]ccc2c1)N1CCOCC1)c1cccnc1	
tolmetin	Cc1ccc(cc1)C(=O)c1ccc(CC(O)=O)n1C	
AMG-9810	CC(C)(C)c1ccc(cc1)\C=C\C(=O)Nc1ccc2OCCOc2c1	
xamoterol	OC(CNCCNC(=O)N1CCOCC1)COc1ccc(O)cc1	
SKF-38393	Oc1cc2CCNCC(c3ccccc3)c2cc1O	
BMS-182874	CN(C)c1cccc2c(cccc12)S(=O)(=O)Nc1onc(C)c1C	
butylscopolamine-bromide	CCCC[N+]1(C)[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@@H](CO)c1ccccc1	
semaxanib	Cc1cc(C)c(\C=C2/C(=O)Nc3ccccc23)[nH]1	
MDMS	CS(=O)(=O)OCOS(C)(=O)=O	
WWL-123	CN(Cc1cccc(c1)-c1ccccc1)C(=O)Oc1ccc(cc1)-c1ccc(cc1)C(N)=O	
SC-19220	CC(=O)NNC(=O)N1Cc2ccccc2Oc2ccc(Cl)cc12	
AMG-837	CC#C[C@@H](CC(O)=O)c1ccc(OCc2cccc(c2)-c2ccc(cc2)C(F)(F)F)cc1	
ISO-1	COC(=O)CC1CC(=NO1)c1ccc(O)cc1	
curcumol	CC(C)[C@@H]1C[C@@]23O[C@]1(O)CC(=C)[C@@H]2CC[C@@H]3C	
evodiamine	CN1C2N(CCc3c2[nH]c2ccccc32)C(=O)c2ccccc12	
BRL-26314	OC(=O)C(Cc1ccccc1)NCc1ccc(Cl)cc1	
oxazepam	OC1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O	
rabeprazole	COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C	
cerulenin	C\C=C\C\C=C\CCC(=O)[C@H]1O[C@H]1C(N)=O	
hexaminolevulinate	CCCCCCOC(=O)CCC(=O)CN	
methyl-aminolevulinate	COC(=O)CCC(=O)CN	
ketorolac	OC(=O)C1CCn2c1ccc2C(=O)c1ccccc1	
corosolic-acid	C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2[C@H]1C)C(O)=O	
BMY-45778	OC(=O)COc1cccc(c1)-c1ocnc1-c1nc(c(o1)-c1ccccc1)-c1ccccc1	
STF-31	CC(C)(C)c1ccc(cc1)S(=O)(=O)NCc1ccc(cc1)C(=O)Nc1cccnc1	
polyinosine	OC1C(COP(O)(O)=O)OC(C1O)n1cnc2c(O)ncnc12	
phenylacetylglutamine	NC(=O)CC[C@H](NC(=O)Cc1ccccc1)C(O)=O	
ME0328	CC(NC(=O)CCc1nc(=O)c2ccccc2[nH]1)c1ccccc1	
SLV-319-(+/-)	C\N=C(\NS(=O)(=O)c1ccc(Cl)cc1)N1CC(C(=N1)c1ccc(Cl)cc1)c1ccccc1	
veliflapon	OC(=O)[C@H](C1CCCC1)c1ccc(OCc2ccc3ccccc3n2)cc1	
CB-03-01	CCC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(=O)CO	
GABA-linoleamide	CCCCC\C=C/C\C=C/CCCCCCCC(=O)NCCCC(O)=O	
LFM-A13	CC(=O)C(C#N)C(=O)Nc1cc(Br)ccc1Br	
BADGE	CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1	
BAG-956	Cc1nc2cnc3ccc(cc3c2n1-c1ccc(cc1)C(C)(C)C#N)C#Cc1cccnc1	
dapivirine	Cc1cc(C)c(Nc2ccnc(Nc3ccc(cc3)C#N)n2)c(C)c1	
tyrphostin-AG-879	CC(C)(C)c1cc(cc(c1O)C(C)(C)C)\C=C(/C#N)C(N)=S	
2-methoxyestradiol	COc1cc2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@@H]3CCc2cc1O	
ammonium-perfluorocaprylate	OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	
SEP-227900	OC(=O)c1cc2occc2[nH]1	
N-[2-(Piperidinylamino)ethyl]-4-iodobenzamide	Ic1ccc(cc1)C(=O)NCCN1CCCCC1	
ICI-192605	OC(=O)CC\C=C/C[C@@H]1CO[C@@H](O[C@@H]1c1ccccc1O)c1ccccc1Cl	
IEM1754	NCCCCCNCC12CC3CC(CC(C3)C1)C2	
SB-202190	Oc1ccc(cc1)-c1nc(c([nH]1)-c1ccncc1)-c1ccc(F)cc1	
DVD-111	CCOC(=O)CNC(=O)[C@@H]1CCCN1C(=O)Cc1ccccc1	
7-hydroxy-PIPAT	CCCN(C\C=C\I)C1CCc2ccc(O)cc2C1	
tremorine	C(C#CCN1CCCC1)N1CCCC1	
amyleine	CCC(C)(CN(C)C)OC(=O)c1ccccc1	
sodium-glucoheptonate	OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)C(O)=O	
S-Sulfo-L-cysteine-sodium-salt	N[C@@H](CSS(O)(=O)=O)C(O)=O	
TC-G-1000	Cc1sc(C)c2c1CCC=C2c1c[nH]cn1	
isocarboxazid	Cc1cc(no1)C(=O)NNCc1ccccc1	
KN-93	COc1ccc(cc1)S(=O)(=O)N(CCO)c1ccccc1CN(C)C\C=C\c1ccc(Cl)cc1	
ramatroban	OC(=O)CCn1c2CC[C@H](Cc2c2ccccc12)NS(=O)(=O)c1ccc(F)cc1	
diosmetin	COc1ccc(cc1O)-c1cc(=O)c2c(O)cc(O)cc2o1	
7-hydroxy-DPAT	CCCN(CCC)C1CCc2ccc(O)cc2C1	
I-CBP-112	CCC(=O)N1CCOc2c(C1)cc(cc2OC[C@H]1CCCN(C)C1)-c1ccc(OC)c(OC)c1	
SR-1078	OC(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)NC(=O)c1ccc(cc1)C(F)(F)F	
URB597	NC(=O)c1cccc(c1)-c1cccc(OC(=O)NC2CCCCC2)c1	
rigosertib	COc1cc(OC)c(\C=C\S(=O)(=O)Cc2ccc(OC)c(NCC(O)=O)c2)c(OC)c1	
oxacyclohexadecan-2-one	O=C1CCCCCCCCCCCCCCO1	
LY288513	Brc1ccc(NC(=O)N2NC(=O)[C@H]([C@@H]2c2ccccc2)c2ccccc2)cc1	
hemomex-s	CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3[C@@H](O)C[C@@]21C	
XD-14	CCN(CC)S(=O)(=O)c1ccc(O)c(NC(=O)c2[nH]c(C)c(C(C)=O)c2CC)c1	
betaine	C[N+](C)(C)CC(O)=O	
NU-7441	O=c1cc(oc2c(cccc12)-c1cccc2c3ccccc3sc12)N1CCOCC1	
BTT-3033	CN(c1ccc(NC(=O)Nc2ccccc2)cc1)S(=O)(=O)c1cnn(c1)-c1ccc(F)cc1	
ampalex	O=C(N1CCCCC1)c1ccc2nccnc2c1	
hexonic-acid	OCC(O)C(O)C(O)C(O)C(O)=O	
pilsicainide	Cc1cccc(C)c1NC(=O)CC12CCCN1CCC2	
thymol	CC(C)c1ccc(C)cc1O	
CX-516	O=C(N1CCCCC1)c1ccc2OCOc2c1	
sulfametopyrazine	COc1nccnc1NS(=O)(=O)c1ccc(N)cc1	
BX-912	Brc1cnc(Nc2cccc(NC(=O)N3CCCC3)c2)nc1NCCc1c[nH]cn1	
reboxetine	CCOc1ccccc1O[C@@H]([C@H]1CNCCO1)c1ccccc1.CCOc1ccccc1O[C@H]([C@@H]1CNCCO1)c1ccccc1	
ER-50891	CC(C)c1cccc2c(cc(nc12)-c1ccc([nH]1)-c1ccc(cc1)C(O)=O)-c1ccccc1	
erlotinib	COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC	
CP-99994	COc1ccccc1CN[C@H]1CCCN[C@H]1c1ccccc1	
piperacetazine	CC(=O)c1ccc2Sc3ccccc3N(CCCN3CCC(CCO)CC3)c2c1	
piroximone	CCc1[nH]c(O)nc1C(=O)c1ccncc1	
isoxepac	OC(=O)Cc1ccc2OCc3ccccc3C(=O)c2c1	
SP-420	COCCOCCOc1ccc(C2=N[C@](C)(CS2)C(O)=O)c(O)c1	
L-asparagine-n-hydroxy	N[C@@H](CC(=O)NO)C(O)=O	
valpromide	CCCC(CCC)C(N)=O	
meprednisone	C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO	
CID-5458317	O=C1c2ccccc2C(NC2CCCCC2)\C1=C/c1ccccc1	
methiopril	CC1CCCC(N1C(=O)CCSC(C)=O)C(O)=O	
AM-630	COc1ccc(cc1)C(=O)c1c(C)n(CCN2CCOCC2)c2cc(I)ccc12	
alprostadil	CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(O)=O	
TAK-875	Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(COc2ccc3[C@H](CC(O)=O)COc3c2)c1	
didox	ONC(=O)c1ccc(O)c(O)c1	
scopine	CN1[C@H]2C[C@H](O)C[C@@H]1[C@H]1O[C@@H]21	
